Marital_status,Daytime_evening_attendance,Previous_qualification_grade,Admission_grade,Displaced,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_evaluations,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_evaluations,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Status
Lajang,Siang,148.0,163.4,Ya,Tidak,Ya,Perempuan,Tidak,20,6,7,6,11.5,6,6,6,12.0,Graduate
Lajang,Siang,125.0,121.5,Tidak,Tidak,Ya,Perempuan,Ya,21,6,7,6,12.0,6,6,6,12.5,Graduate
Lajang,Malam,120.0,122.8,Tidak,Tidak,Ya,Perempuan,Tidak,23,6,13,2,10.0,5,12,1,10.0,Enrolled
Lajang,Siang,140.0,118.0,Ya,Tidak,Ya,Perempuan,Tidak,24,5,5,0,0.0,5,5,0,0.0,Droupout
Lajang,Siang,139.0,134.0,Tidak,Tidak,Ya,Perempuan,Tidak,21,6,0,0,0.0,6,0,0,0.0,Droupout
Lajang,Siang,142.0,129.8,Ya,Tidak,Ya,Perempuan,Tidak,18,8,8,7,12.242857142857144,8,8,7,12.242857142857144,Graduate
Lajang,Malam,130.0,152.0,Ya,Tidak,Ya,Perempuan,Tidak,27,5,0,0,0.0,5,0,0,0.0,Droupout
Lajang,Siang,126.0,122.8,Ya,Tidak,Ya,Perempuan,Tidak,18,8,8,8,12.93375,8,8,8,12.93375,Graduate
Lajang,Siang,150.0,150.0,Tidak,Tidak,Ya,Perempuan,Tidak,35,5,0,0,0.0,5,0,0,0.0,Droupout
Lajang,Siang,130.0,131.8,Tidak,Tidak,Ya,Perempuan,Tidak,18,7,9,7,12.571428571428571,7,8,7,14.428571428571429,Graduate
Lajang,Siang,120.0,105.9,Tidak,Tidak,Ya,Perempuan,Tidak,35,3,4,3,11.816666666666668,3,3,3,11.333333333333334,Enrolled
Lajang,Siang,138.0,132.1,Ya,Tidak,Ya,Perempuan,Tidak,19,5,9,4,13.75,5,13,4,14.333333333333334,Graduate
Lajang,Siang,127.0,127.4,Ya,Tidak,Ya,Perempuan,Tidak,20,6,8,6,11.166666666666666,6,6,6,11.333333333333334,Graduate
Lajang,Siang,140.0,129.5,Ya,Tidak,Ya,Perempuan,Tidak,18,8,8,7,12.324285714285711,8,8,7,12.324285714285711,Graduate
Lajang,Siang,130.0,126.7,Tidak,Ya,Ya,Perempuan,Tidak,21,6,6,6,12.166666666666666,6,7,6,11.714285714285714,Graduate
Lajang,Siang,128.0,116.5,Tidak,Tidak,Ya,Perempuan,Ya,18,6,11,5,11.142857142857142,6,11,4,11.25,Graduate
Lajang,Siang,132.0,119.1,Ya,Tidak,Ya,Perempuan,Tidak,18,6,9,4,11.0,6,9,4,10.75,Graduate
Lajang,Siang,149.0,126.5,Ya,Tidak,Ya,Perempuan,Tidak,18,8,8,7,12.914285714285713,8,8,7,12.914285714285713,Graduate
Lajang,Siang,155.0,149.8,Ya,Tidak,Ya,Perempuan,Ya,18,6,6,6,13.833333333333334,6,6,6,14.166666666666666,Graduate
Lajang,Siang,120.0,115.1,Ya,Tidak,Ya,Perempuan,Tidak,19,6,8,6,13.857142857142858,6,9,5,13.4,Graduate
Lajang,Siang,133.1,124.5,Tidak,Tidak,Ya,Perempuan,Ya,36,6,7,6,13.714285714285714,6,6,5,12.8,Droupout
Lajang,Siang,131.0,128.3,Ya,Tidak,Ya,Perempuan,Ya,18,8,8,7,12.642857142857142,8,8,7,12.642857142857142,Graduate
Lajang,Siang,149.0,136.0,Tidak,Tidak,Ya,Perempuan,Ya,18,7,7,6,12.916666666666666,7,7,6,12.916666666666666,Graduate
Lajang,Siang,140.0,140.0,Ya,Tidak,Ya,Perempuan,Ya,20,6,8,6,15.625,6,8,6,15.857142857142858,Graduate
Lajang,Malam,133.1,126.3,Tidak,Tidak,Ya,Perempuan,Ya,26,5,7,0,0.0,5,8,0,0.0,Droupout
Lajang,Siang,122.0,126.9,Tidak,Tidak,Ya,Perempuan,Tidak,21,6,8,6,11.714285714285714,6,7,6,12.0,Graduate
Lajang,Siang,130.0,145.0,Tidak,Tidak,Ya,Perempuan,Tidak,25,7,10,6,12.125,8,9,8,13.3125,Enrolled
Lajang,Siang,121.0,115.8,Ya,Tidak,Ya,Perempuan,Ya,19,5,7,5,11.6,5,5,5,11.6,Graduate
Lajang,Malam,120.0,100.0,Ya,Tidak,Ya,Perempuan,Tidak,24,6,11,1,10.0,6,6,0,0.0,Droupout
Lajang,Malam,133.1,102.5,Tidak,Tidak,Ya,Perempuan,Ya,27,6,16,1,10.0,6,13,0,0.0,Droupout
Lajang,Siang,121.0,131.5,Tidak,Tidak,Ya,Perempuan,Tidak,21,5,10,0,0.0,5,9,2,13.5,Droupout
Lajang,Siang,133.0,147.0,Tidak,Tidak,Ya,Perempuan,Ya,18,5,7,4,13.0,5,8,3,12.333333333333334,Graduate
Menikah,Siang,134.0,122.5,Tidak,Tidak,Ya,Perempuan,Ya,19,6,6,6,13.333333333333334,6,6,6,14.5,Graduate
Lajang,Siang,115.0,117.5,Ya,Tidak,Ya,Perempuan,Tidak,18,6,9,4,11.25,6,13,2,12.5,Droupout
Lajang,Siang,127.0,150.0,Tidak,Tidak,Ya,Perempuan,Ya,19,7,9,5,13.85,8,9,7,12.19285714285714,Graduate
Lajang,Siang,135.0,127.5,Ya,Tidak,Ya,Perempuan,Ya,19,7,8,6,13.741666666666667,8,9,7,14.9125,Graduate
Menikah,Malam,140.0,140.0,Tidak,Tidak,Ya,Perempuan,Tidak,33,6,7,6,15.333333333333334,5,5,5,15.8,Graduate
Menikah,Siang,130.0,130.0,Tidak,Tidak,Ya,Perempuan,Tidak,45,5,6,5,11.0,5,5,5,13.8,Graduate
Lajang,Siang,135.0,133.3,Tidak,Tidak,Ya,Perempuan,Ya,20,6,6,6,12.0,6,7,6,12.857142857142858,Graduate
Lajang,Siang,140.0,97.0,Ya,Tidak,Ya,Perempuan,Tidak,28,5,5,0,0.0,5,5,0,0.0,Droupout
Lajang,Siang,120.0,112.0,Ya,Tidak,Ya,Perempuan,Ya,19,8,15,7,11.571428571428571,8,15,7,11.571428571428571,Graduate
Lajang,Siang,140.0,123.6,Ya,Tidak,Ya,Perempuan,Tidak,18,6,10,6,12.857142857142858,6,6,3,12.666666666666666,Graduate
Lajang,Siang,133.1,130.5,Tidak,Tidak,Ya,Perempuan,Tidak,38,6,0,0,0.0,6,0,0,0.0,Droupout
Lajang,Siang,135.0,133.3,Tidak,Tidak,Ya,Perempuan,Tidak,19,5,5,5,13.0,5,5,5,13.2,Graduate
Lajang,Siang,123.0,132.1,Tidak,Tidak,Ya,Perempuan,Ya,21,6,9,5,11.0,6,8,5,12.0,Graduate
Lajang,Siang,133.1,100.0,Tidak,Tidak,Ya,Perempuan,Tidak,21,5,12,3,12.0,5,12,1,15.0,Droupout
Lajang,Siang,154.0,140.4,Tidak,Tidak,Ya,Perempuan,Ya,22,6,6,5,12.6,6,6,6,13.0,Graduate
Lajang,Siang,148.0,141.7,Tidak,Tidak,Ya,Perempuan,Ya,18,6,8,5,13.4,6,7,6,13.166666666666666,Graduate
Lajang,Siang,133.0,119.7,Tidak,Tidak,Ya,Perempuan,Ya,18,6,9,6,11.333333333333334,6,9,6,11.571428571428571,Graduate
Lajang,Siang,126.0,122.5,Ya,Tidak,Tidak,Perempuan,Tidak,25,5,14,4,13.5,5,10,4,14.25,Droupout
Lajang,Siang,133.1,140.0,Tidak,Ya,Tidak,Perempuan,Tidak,24,6,11,3,11.75,6,14,3,10.333333333333334,Droupout
Lajang,Siang,125.0,119.4,Ya,Tidak,Ya,Perempuan,Tidak,19,7,10,6,12.471428571428572,7,8,7,11.4625,Enrolled
Lajang,Siang,145.0,155.0,Ya,Tidak,Ya,Perempuan,Tidak,24,17,19,11,12.909090909090908,13,15,9,13.555555555555555,Enrolled
Lajang,Siang,118.0,119.1,Ya,Tidak,Ya,Perempuan,Ya,20,5,5,5,11.6,5,5,5,13.6,Graduate
Lajang,Siang,120.0,122.7,Tidak,Tidak,Tidak,Perempuan,Tidak,25,5,5,0,0.0,5,9,0,0.0,Droupout
Lajang,Siang,127.0,117.9,Tidak,Tidak,Ya,Perempuan,Ya,20,10,13,9,12.9,10,12,10,12.363636363636363,Graduate
Lajang,Siang,130.0,130.0,Tidak,Tidak,Ya,Perempuan,Tidak,23,8,8,8,13.22,8,8,8,13.22,Graduate
Lajang,Siang,129.0,120.0,Ya,Tidak,Ya,Perempuan,Ya,19,8,8,7,13.151428571428571,8,8,7,13.151428571428571,Graduate
Lajang,Siang,130.0,130.0,Tidak,Ya,Tidak,Perempuan,Tidak,29,6,13,3,12.75,6,8,3,11.333333333333334,Droupout
Lajang,Siang,121.0,116.8,Ya,Tidak,Ya,Perempuan,Tidak,21,6,8,6,11.333333333333334,6,8,4,12.25,Graduate
Lajang,Siang,136.0,123.4,Ya,Tidak,Ya,Perempuan,Ya,18,6,10,6,13.25,6,13,5,14.142857142857142,Graduate
Lajang,Siang,125.0,125.4,Ya,Tidak,Ya,Perempuan,Tidak,19,6,7,5,12.4,6,6,5,12.4,Enrolled
Lajang,Siang,131.0,127.2,Ya,Tidak,Ya,Perempuan,Ya,18,6,6,6,15.0,6,6,6,12.833333333333334,Droupout
Lajang,Siang,122.0,103.4,Tidak,Tidak,Ya,Perempuan,Tidak,19,5,6,5,14.4,5,6,5,13.0,Graduate
Lajang,Siang,127.0,123.2,Ya,Tidak,Ya,Perempuan,Tidak,18,6,12,1,11.0,6,12,0,0.0,Enrolled
Lajang,Siang,136.0,124.1,Tidak,Tidak,Ya,Perempuan,Tidak,18,5,8,5,12.4,5,6,5,10.8,Graduate
Menikah,Siang,133.1,99.5,Ya,Ya,Tidak,Perempuan,Ya,37,7,13,1,16.0,7,12,0,0.0,Droupout
Lajang,Malam,127.0,124.9,Tidak,Tidak,Ya,Perempuan,Tidak,29,5,10,5,13.571428571428571,5,14,5,12.333333333333334,Graduate
Lajang,Siang,116.0,110.8,Tidak,Tidak,Ya,Perempuan,Tidak,18,6,6,6,11.833333333333334,6,6,6,12.5,Enrolled
Lajang,Siang,121.0,118.9,Ya,Tidak,Ya,Perempuan,Ya,19,6,8,5,11.666666666666666,6,9,5,12.666666666666666,Graduate
Lajang,Siang,124.0,118.8,Ya,Ya,Tidak,Perempuan,Tidak,22,10,16,6,11.833333333333334,7,8,2,13.0,Droupout
Lajang,Siang,131.0,137.0,Tidak,Tidak,Ya,Perempuan,Ya,20,6,8,6,11.166666666666666,6,10,5,10.6,Graduate
Lajang,Malam,100.0,100.0,Tidak,Tidak,Ya,Perempuan,Tidak,34,6,0,0,0.0,6,0,0,0.0,Droupout
Lajang,Siang,130.0,120.0,Tidak,Ya,Tidak,Perempuan,Tidak,30,12,17,8,11.75,12,19,6,12.166666666666666,Droupout
Lajang,Siang,135.0,122.8,Tidak,Tidak,Ya,Perempuan,Tidak,18,6,7,6,14.0,6,7,6,14.0,Graduate
Lajang,Siang,130.0,121.6,Tidak,Tidak,Ya,Perempuan,Tidak,18,6,6,6,12.833333333333334,6,6,6,12.0,Graduate
Lajang,Siang,146.0,149.2,Ya,Tidak,Ya,Perempuan,Tidak,18,6,11,4,12.25,6,10,3,11.666666666666666,Graduate
Lajang,Siang,146.0,140.0,Ya,Tidak,Ya,Perempuan,Tidak,18,8,8,7,14.828571428571427,8,8,7,14.828571428571427,Graduate
Lajang,Siang,154.0,133.4,Ya,Tidak,Ya,Perempuan,Ya,19,6,7,5,11.4,6,8,5,12.8,Graduate
Lajang,Siang,137.0,126.2,Ya,Tidak,Ya,Perempuan,Ya,19,6,6,6,13.0,6,8,6,12.5,Graduate
Lajang,Siang,151.0,127.8,Tidak,Tidak,Ya,Perempuan,Ya,18,8,8,7,13.671428571428573,8,8,7,13.671428571428573,Graduate
Lajang,Siang,150.0,150.0,Tidak,Tidak,Ya,Perempuan,Ya,21,6,9,6,12.666666666666666,6,8,5,12.8,Graduate
Lajang,Siang,121.0,113.7,Ya,Tidak,Tidak,Perempuan,Tidak,20,5,10,2,10.0,5,12,1,13.0,Droupout
Lajang,Siang,122.0,117.8,Ya,Tidak,Ya,Perempuan,Tidak,20,5,10,5,13.5,5,8,5,12.333333333333334,Graduate
Lajang,Siang,143.0,136.7,Tidak,Tidak,Ya,Perempuan,Tidak,19,7,8,7,12.67,8,8,8,13.55,Graduate
Lajang,Siang,152.0,144.7,Tidak,Tidak,Ya,Perempuan,Tidak,20,6,8,6,14.5,6,7,6,15.428571428571429,Graduate
Lajang,Siang,145.0,139.8,Ya,Tidak,Ya,Perempuan,Tidak,18,7,7,7,13.685714285714283,8,8,8,15.3875,Graduate
Lajang,Siang,120.0,113.7,Tidak,Tidak,Ya,Perempuan,Tidak,20,6,8,5,11.0,6,10,3,10.666666666666666,Droupout
Menikah,Siang,140.0,140.0,Tidak,Ya,Tidak,Perempuan,Tidak,29,9,16,7,11.555555555555555,7,12,5,13.2,Droupout
Lajang,Siang,143.0,142.3,Tidak,Tidak,Ya,Perempuan,Ya,18,7,7,7,13.79714285714286,8,8,8,13.775,Enrolled
Lajang,Siang,129.0,119.6,Ya,Tidak,Ya,Perempuan,Ya,20,7,8,7,14.00375,8,11,7,13.812857142857142,Graduate
Lajang,Siang,139.0,123.7,Ya,Tidak,Ya,Perempuan,Ya,22,5,8,4,12.0,5,8,4,11.4,Graduate
Bercerai,Malam,133.1,143.0,Ya,Tidak,Ya,Perempuan,Ya,47,6,9,5,14.166666666666666,6,7,6,14.166666666666666,Graduate
Menikah,Malam,127.0,100.1,Tidak,Tidak,Ya,Perempuan,Tidak,31,5,5,5,14.0,5,5,5,13.8,Graduate
Lajang,Siang,126.0,119.4,Tidak,Tidak,Ya,Perempuan,Ya,21,6,7,5,13.8,6,6,6,12.833333333333334,Graduate
Lajang,Malam,128.0,122.1,Tidak,Tidak,Ya,Perempuan,Tidak,21,6,8,5,12.8,6,10,6,11.857142857142858,Graduate
Menikah,Siang,100.0,100.0,Tidak,Tidak,Ya,Perempuan,Tidak,24,6,6,6,12.166666666666666,6,6,6,13.833333333333334,Graduate
Lajang,Siang,123.0,113.9,Tidak,Tidak,Ya,Perempuan,Tidak,18,6,8,6,12.5,6,6,6,12.333333333333334,Enrolled
Lajang,Malam,170.0,101.0,Tidak,Tidak,Ya,Perempuan,Tidak,32,6,9,4,12.0,6,12,4,11.5,Graduate
Lajang,Malam,117.0,111.8,Ya,Tidak,Ya,Perempuan,Ya,19,6,8,6,10.833333333333334,6,9,6,11.5,Graduate
Lajang,Siang,140.0,140.0,Ya,Tidak,Ya,Perempuan,Tidak,24,8,8,8,13.385,8,8,8,13.385,Graduate
Lajang,Siang,123.0,124.4,Ya,Tidak,Ya,Perempuan,Tidak,19,6,14,6,15.666666666666666,6,9,6,14.5,Graduate
Lajang,Siang,150.0,150.0,Tidak,Ya,Ya,Perempuan,Ya,19,6,9,6,14.333333333333334,6,7,6,13.833333333333334,Graduate
Lajang,Siang,140.0,140.0,Tidak,Tidak,Ya,Perempuan,Tidak,24,6,10,6,11.428571428571429,6,12,5,13.0,Enrolled
Lajang,Siang,123.0,116.0,Ya,Tidak,Ya,Perempuan,Ya,18,6,9,6,11.666666666666666,6,8,6,11.666666666666666,Graduate
Lajang,Siang,130.0,135.6,Ya,Tidak,Ya,Perempuan,Ya,19,6,9,5,12.0,6,10,2,11.333333333333334,Droupout
Menikah,Siang,137.0,121.0,Tidak,Tidak,Ya,Perempuan,Ya,19,8,8,7,14.725714285714288,8,8,7,14.725714285714288,Graduate
Lajang,Siang,126.0,118.7,Ya,Tidak,Ya,Perempuan,Ya,18,6,6,6,14.166666666666666,6,6,6,13.666666666666666,Graduate
Lajang,Siang,125.0,125.7,Ya,Tidak,Ya,Perempuan,Tidak,18,6,10,6,11.571428571428571,6,8,6,12.333333333333334,Graduate
Lajang,Siang,112.0,107.1,Ya,Tidak,Ya,Perempuan,Tidak,20,7,7,7,12.5,8,8,8,13.1375,Graduate
Lajang,Siang,141.0,125.5,Tidak,Tidak,Ya,Perempuan,Tidak,18,8,10,8,12.86,8,10,8,12.86,Graduate
Lajang,Siang,135.0,127.0,Ya,Tidak,Ya,Perempuan,Tidak,18,6,10,6,12.25,6,9,6,13.714285714285714,Graduate
Lajang,Siang,117.0,113.5,Ya,Tidak,Ya,Perempuan,Ya,21,5,7,4,12.0,5,5,5,12.2,Graduate
Lajang,Siang,160.0,154.4,Tidak,Tidak,Ya,Perempuan,Ya,18,7,9,7,15.116666666666667,8,9,8,16.168888888888887,Graduate
Lajang,Siang,136.0,122.0,Tidak,Ya,Tidak,Perempuan,Tidak,18,5,6,2,12.5,5,6,4,10.25,Droupout
Lajang,Siang,143.0,128.0,Ya,Tidak,Ya,Perempuan,Tidak,19,6,11,0,0.0,6,0,0,0.0,Droupout
Lajang,Siang,119.0,115.5,Ya,Tidak,Ya,Perempuan,Tidak,19,6,8,4,11.0,6,9,4,11.0,Enrolled
Lajang,Siang,120.0,117.2,Ya,Tidak,Ya,Perempuan,Tidak,18,6,8,6,11.875,6,11,4,14.6,Graduate
Lajang,Siang,150.0,150.0,Ya,Tidak,Ya,Perempuan,Tidak,34,5,6,1,11.0,5,5,0,0.0,Droupout
Lajang,Siang,142.0,155.3,Tidak,Tidak,Ya,Perempuan,Tidak,19,5,5,5,15.2,5,6,5,13.2,Graduate
Lajang,Siang,120.0,120.0,Ya,Ya,Tidak,Perempuan,Tidak,19,6,7,5,11.6,6,12,2,11.0,Droupout
Lajang,Siang,160.0,116.1,Tidak,Ya,Ya,Perempuan,Tidak,26,6,6,6,14.833333333333334,6,7,6,15.142857142857142,Graduate
Lajang,Siang,133.1,118.9,Ya,Tidak,Ya,Perempuan,Tidak,21,6,12,3,11.333333333333334,6,10,3,11.333333333333334,Droupout
Lajang,Siang,142.0,127.3,Tidak,Tidak,Ya,Perempuan,Ya,18,5,5,5,11.2,5,5,5,11.8,Graduate
Lajang,Siang,121.0,113.7,Ya,Tidak,Ya,Perempuan,Ya,20,6,8,5,13.4,6,9,5,13.666666666666666,Graduate
Lajang,Siang,135.0,118.5,Tidak,Tidak,Ya,Perempuan,Tidak,25,5,12,2,10.5,5,5,0,0.0,Droupout
Lajang,Siang,153.0,146.7,Tidak,Tidak,Ya,Perempuan,Tidak,18,5,5,5,16.2,5,5,5,16.4,Graduate
Lajang,Siang,140.0,124.3,Ya,Tidak,Ya,Perempuan,Ya,18,7,7,7,14.542857142857144,8,11,8,14.88181818181818,Graduate
Lajang,Siang,152.0,137.8,Tidak,Tidak,Ya,Perempuan,Tidak,19,7,7,7,13.694285714285714,8,9,8,14.355555555555554,Graduate
Lajang,Siang,120.0,130.2,Tidak,Tidak,Ya,Perempuan,Ya,18,6,8,6,11.285714285714286,6,10,6,11.857142857142858,Graduate
Lajang,Siang,160.0,147.8,Tidak,Tidak,Ya,Perempuan,Tidak,20,7,11,6,11.757142857142856,8,12,6,13.083333333333334,Enrolled
Lajang,Siang,150.0,150.0,Tidak,Ya,Tidak,Perempuan,Tidak,26,3,3,0,0.0,6,0,0,0.0,Droupout
Lajang,Siang,100.0,100.0,Ya,Tidak,Ya,Perempuan,Ya,19,8,8,7,13.058571428571428,8,8,7,13.058571428571428,Graduate
Lajang,Siang,150.0,155.6,Tidak,Tidak,Ya,Perempuan,Tidak,19,7,7,7,14.3,8,9,8,14.055555555555555,Graduate
Lajang,Siang,124.0,117.4,Tidak,Tidak,Ya,Perempuan,Tidak,19,10,15,5,11.8,10,14,8,12.0,Graduate
Lajang,Siang,141.0,128.8,Ya,Tidak,Ya,Perempuan,Tidak,19,5,9,3,10.333333333333334,5,8,3,13.0,Enrolled
Lajang,Siang,121.0,117.5,Ya,Tidak,Ya,Perempuan,Tidak,18,6,7,6,10.571428571428571,6,11,3,11.666666666666666,Graduate
Lajang,Siang,134.0,120.4,Ya,Tidak,Ya,Perempuan,Tidak,19,7,7,6,13.333333333333334,7,7,6,13.333333333333334,Graduate
Lajang,Siang,134.0,130.9,Tidak,Ya,Ya,Perempuan,Tidak,18,6,10,6,11.857142857142858,6,9,5,11.0,Graduate
Lajang,Siang,132.0,125.0,Ya,Tidak,Ya,Perempuan,Tidak,18,6,9,5,12.6,6,8,5,11.4,Enrolled
Lajang,Siang,135.0,136.8,Ya,Tidak,Ya,Perempuan,Tidak,18,5,11,5,14.0,5,7,5,11.6,Enrolled
Lajang,Siang,123.0,121.6,Ya,Tidak,Ya,Perempuan,Tidak,18,7,12,5,12.0,7,9,6,12.666666666666666,Enrolled
Lajang,Siang,151.0,151.0,Tidak,Ya,Ya,Perempuan,Tidak,26,5,6,0,0.0,5,5,0,0.0,Droupout
Lajang,Siang,107.0,103.5,Ya,Tidak,Ya,Perempuan,Tidak,20,6,7,6,12.0,6,7,6,13.0,Graduate
Lajang,Malam,126.0,119.4,Tidak,Tidak,Ya,Perempuan,Tidak,19,6,6,6,12.666666666666666,6,6,6,11.666666666666666,Graduate
Lajang,Siang,133.0,134.4,Ya,Tidak,Ya,Perempuan,Ya,18,6,6,6,12.166666666666666,6,9,6,13.666666666666666,Graduate
Lajang,Siang,140.0,143.0,Tidak,Tidak,Ya,Perempuan,Tidak,19,6,6,6,13.333333333333334,6,6,6,14.666666666666666,Graduate
Lajang,Siang,110.0,110.0,Tidak,Ya,Ya,Perempuan,Tidak,40,7,8,7,15.0,7,7,7,14.571428571428571,Graduate
Lajang,Siang,141.0,132.5,Ya,Tidak,Ya,Perempuan,Ya,18,8,8,8,13.39125,8,8,8,13.39125,Graduate
Lajang,Siang,122.0,114.7,Tidak,Tidak,Ya,Perempuan,Tidak,19,6,9,5,12.166666666666666,6,8,6,12.428571428571429,Graduate
Lajang,Siang,156.0,166.9,Tidak,Tidak,Ya,Perempuan,Tidak,18,5,9,4,11.25,5,6,4,12.5,Graduate
Lajang,Siang,129.0,125.9,Ya,Tidak,Ya,Perempuan,Tidak,19,5,13,4,12.0,5,8,3,12.0,Enrolled
Lajang,Siang,188.0,178.3,Ya,Tidak,Ya,Perempuan,Tidak,18,0,0,0,0.0,0,0,0,0.0,Droupout
Menikah,Malam,120.0,117.0,Ya,Tidak,Ya,Perempuan,Tidak,33,6,7,6,12.833333333333334,6,8,6,12.857142857142858,Graduate
Lajang,Siang,130.0,150.0,Tidak,Tidak,Ya,Perempuan,Tidak,35,6,10,6,14.0,6,11,6,13.1,Graduate
Lajang,Siang,130.0,130.0,Ya,Tidak,Ya,Perempuan,Tidak,26,5,5,4,13.0,5,7,2,12.0,Enrolled
Lajang,Siang,140.0,135.1,Ya,Tidak,Ya,Perempuan,Tidak,18,6,7,6,13.5,6,8,6,12.5,Graduate
Lajang,Siang,110.0,110.0,Tidak,Tidak,Ya,Perempuan,Tidak,36,16,24,13,10.692307692307692,13,19,9,12.307692307692308,Enrolled
Bercerai,Malam,133.1,136.2,Tidak,Tidak,Ya,Perempuan,Tidak,39,5,6,5,11.0,5,9,5,11.666666666666666,Graduate
Menikah,Siang,120.0,116.0,Tidak,Tidak,Ya,Perempuan,Tidak,44,6,8,6,13.0,6,6,6,13.833333333333334,Graduate
Lajang,Malam,96.0,100.0,Tidak,Tidak,Ya,Perempuan,Tidak,20,6,10,5,12.0,6,9,4,11.25,Enrolled
Lajang,Siang,117.0,116.3,Ya,Tidak,Ya,Perempuan,Tidak,24,6,9,4,12.6,6,6,4,11.5,Droupout
Lajang,Siang,123.0,134.0,Tidak,Tidak,Ya,Perempuan,Ya,20,6,6,6,13.666666666666666,6,6,6,13.333333333333334,Graduate
Lajang,Siang,127.0,124.2,Ya,Tidak,Tidak,Perempuan,Tidak,19,0,0,0,0.0,0,0,0,0.0,Droupout
Menikah,Siang,151.0,134.5,Tidak,Ya,Ya,Perempuan,Ya,18,7,7,6,14.2,7,7,6,14.2,Graduate
Lajang,Siang,127.0,120.7,Tidak,Ya,Tidak,Perempuan,Tidak,22,6,10,5,11.0,6,12,0,0.0,Droupout
Lajang,Siang,133.0,127.1,Ya,Tidak,Ya,Perempuan,Tidak,18,6,7,6,15.0,6,7,6,16.428571428571427,Graduate
Lajang,Siang,133.1,133.0,Tidak,Tidak,Ya,Perempuan,Tidak,24,7,9,6,12.585714285714284,8,9,7,13.44285714285714,Graduate
Lajang,Malam,133.1,128.2,Tidak,Tidak,Ya,Perempuan,Tidak,33,5,0,0,0.0,5,0,0,0.0,Droupout
Lajang,Siang,133.1,130.0,Tidak,Ya,Ya,Perempuan,Ya,30,6,6,0,0.0,6,6,0,0.0,Enrolled
Lajang,Siang,160.0,172.0,Tidak,Tidak,Ya,Perempuan,Tidak,26,6,0,0,0.0,6,0,0,0.0,Droupout
Lajang,Siang,140.0,128.5,Ya,Tidak,Ya,Perempuan,Tidak,18,6,7,6,11.666666666666666,6,10,6,11.833333333333334,Graduate
Lajang,Siang,146.0,128.5,Tidak,Ya,Ya,Perempuan,Tidak,19,6,13,3,12.666666666666666,6,12,2,10.0,Droupout
Lajang,Siang,112.0,112.0,Ya,Tidak,Ya,Perempuan,Tidak,20,5,10,3,10.333333333333334,5,9,4,11.0,Enrolled
Lajang,Siang,140.0,142.5,Ya,Tidak,Ya,Perempuan,Ya,22,11,18,8,13.5,9,16,7,13.714285714285714,Graduate
Lajang,Siang,136.0,133.0,Ya,Tidak,Ya,Perempuan,Tidak,19,7,8,5,13.98,7,8,5,13.98,Enrolled
Lajang,Siang,133.1,106.0,Ya,Tidak,Ya,Perempuan,Ya,21,6,13,6,16.153846153846153,6,10,6,15.75,Graduate
Lajang,Siang,136.0,125.5,Ya,Tidak,Ya,Perempuan,Ya,21,7,7,6,14.033333333333331,7,7,6,14.033333333333331,Graduate
Lajang,Siang,134.0,131.2,Tidak,Tidak,Ya,Perempuan,Tidak,19,5,8,1,11.0,5,6,5,11.2,Enrolled
Lajang,Siang,122.0,112.9,Ya,Tidak,Ya,Perempuan,Ya,19,7,8,7,13.857142857142858,7,8,6,13.666666666666666,Graduate
Lajang,Siang,138.0,124.8,Ya,Tidak,Ya,Perempuan,Tidak,18,8,8,7,13.414285714285716,8,8,7,13.414285714285716,Droupout
Menikah,Malam,160.0,140.9,Tidak,Tidak,Ya,Perempuan,Tidak,50,11,11,11,13.545454545454543,7,7,7,13.571428571428571,Graduate
Bercerai,Malam,130.0,148.0,Tidak,Tidak,Ya,Perempuan,Ya,31,5,11,4,11.25,5,10,4,10.833333333333334,Enrolled
Lajang,Siang,161.0,148.4,Tidak,Tidak,Ya,Perempuan,Ya,19,6,6,6,13.833333333333334,6,7,6,14.428571428571429,Graduate
Bercerai,Malam,140.0,129.7,Tidak,Tidak,Ya,Perempuan,Tidak,35,5,8,5,12.0,5,9,5,12.857142857142858,Graduate
Menikah,Siang,133.1,128.2,Tidak,Tidak,Ya,Perempuan,Tidak,31,6,0,0,0.0,6,0,0,0.0,Droupout
Menikah,Malam,133.1,104.0,Tidak,Ya,Ya,Perempuan,Tidak,42,11,14,10,11.9,11,14,10,12.8,Enrolled
Lajang,Siang,130.0,119.9,Ya,Tidak,Tidak,Perempuan,Tidak,34,5,5,0,0.0,5,0,0,0.0,Droupout
Lajang,Siang,152.0,141.0,Ya,Tidak,Ya,Perempuan,Ya,18,7,7,7,15.135714285714286,8,8,8,15.287499999999998,Graduate
Lajang,Siang,125.0,116.6,Ya,Tidak,Tidak,Perempuan,Ya,18,7,7,7,12.285714285714286,7,8,6,13.333333333333334,Enrolled
Lajang,Siang,140.0,140.0,Ya,Tidak,Ya,Perempuan,Tidak,21,6,16,5,12.666666666666666,6,15,2,13.5,Enrolled
